"","COMID","Order","Ct_Area","Ws_Area","FertCat","BFICat","Ws_CnDn","Ws_MnDn","Ws_DmDn","Ws_DmNr","Ct_Elev","W_NPDES","Ws_SFDn","Ws_TRI","W_B_TRI","Ct_Ag_K","Ct_Kf","Ct_NnCr","Ct_PctS","Ct_PctA","Ws_PctC","Ws_PctA","Ws_MD_1","W_NABDN","Ct_Ow","Ws_Ow","Ct_B_Cr","Ws_B_Ow","Ws_B_Bl","Ct_Ps97","Ct_Pr10","Ct_Tmx10","Ct_Tmn10","Ct_B_RD","Ct_RdCr","Ct_RdCS","Ws_RdCr","Ws_RdCS","Ct_Rnff","Ct_Om","Ct_Perm","Ct_RckD","Ct_WtDp","Ct_B_Pp","Ws_B_Pp","Ct_WtIn","Ws_WtIn","Ct_CaO","BIO17_x","HUC8_B1","PctGlTC","PctGlLC","PctGlTW","PctGlLW","PctElWs","PLLUC10","PHLUC10","PFrC100","PHGC100","PWtC100","PLLUW10","PHLUW10","PWtW100"
"9.383",880544,9,6.5403,444178.6236,22.56997385,19,0.02705389,0.05860255,0.010790704,33099.33177,132.2262419,0.001094154,0.001242743,0.012474711,0.006461165,0.162947571,0.263873676,0,0,39.87890464,0.64081783,4.748477545,0.001290022,37212.137,33.19114,2.943983,16.7539267,0.362375103,0.068036065,97.00912081,1058.825907,18.54567133,13.03708645,3.097706912,0,0,0.388573405,0.002427575,276,1.287787611,2.712602514,152.4,73.06496806,16.29819805,32.60597804,1232.829916,915.4813787,11.28564,171,259.8002287,0,4.100729324,64.753558275,18.167071461,1.963587221,14.485165795,24.258289707,15.70680628,1.221640489,27.05061082,6.343248502,0.715795845,11.918586667
"9.384",880560,4,0.513,444507.7698,0,17,0.02703386,0.058561406,0.010811959,33078.3426,135.9576316,0.001093344,0.001241823,0.012467724,0.006454375,0,0.217175439,0,0,0,0.640343321,4.744961422,0.001293566,37185.85749,75.4386,2.942923,0,0.362177096,0.067987587,3.029252738,1051.789876,18.51971187,13.13020203,2.604079391,0,0,0.388733362,0.002430002,276,0.48,3.32,152.4,162.45,155.9886586,32.62122165,993.7052632,915.407693,29.11626,174,259.8002287,0,0,64.761356366,18.156157805,1.976591907,0,76.66666666,23.33333333,0,0,6.345539757,0.715979301,11.910860677
"9.385",880562,9,2.9835,444189.5586,0,17.71855204,0.02705322,0.058601107,0.010790438,33098.51693,127.366368,0.001094127,0.001242713,0.012474404,0.006461019,0,0.02254902,0,0,0,0.640802054,4.748882181,0.00128999,37211.22092,97.70739,2.945281,0,0.362380465,0.068103655,0.056575265,1054.311926,18.58812333,13.14961619,1.907601237,0,0,0.388563839,0.002427515,276,1.57556962,2.241783626,152.4,45.15695906,29.79639086,32.60545402,1364.284766,915.4896012,14.90907,174,259.8002287,0,0,64.751964175,18.166624225,1.963538882,0,0,0,0,100,6.343176926,0.715791861,11.919633349
"9.387",880580,9,3.5568,444522.2616,2.259615385,17,0.02703298,0.058559497,0.010811607,33077.26421,140.6538917,0.001093309,0.001241783,0.012467317,0.006454198,0.008767713,0.187125506,0,0,0,0.640322445,4.745327876,0.001293524,37184.6452,68.7247,2.944746,0,0.362180725,0.068054782,4.08882943,1050.503257,18.50226512,13.11545777,1.383190132,0,0,0.388720689,0.002429923,276,0.959742765,2.723648069,152.4,109.0253863,122.6696025,32.62112825,1101.082237,915.4173969,18.27346,174.2,259.8002287,0,0,64.759245089,18.155565902,1.976646721,28.3286119,39.37677054,10.19830028,0,22.096317285,6.345573278,0.716160104,11.911955112
"9.388",880586,8,0.7551,365300.424,0.972586412,20,0.0202496,0.007259778,0.010555695,36389.32059,128.7225507,0.00079113,0.000722693,0.00828633,0.005237834,0.002514899,0.171525626,0,0,0,0.400253409,4.230243927,0.001155214,41708.02784,86.65077,3.257688,15.17857143,0.403233905,0.066114558,35.85817828,1057.911581,18.74770085,12.93271506,1.243908004,0,0,0.369859959,0.002464852,276,0.484651163,3.308135593,152.4,161.3871186,5.391174242,23.68690505,1230.530393,907.502756,15.53445,167,259.8002287,0,0,63.546228952,18.90273522,1.195030586,13.39285714,0,0,0,62.499999999,5.785916044,0.5219981,13.31934887
"9.389",880596,8,4.0374,369015.6789,4.547481052,20,0.02004572,0.007186687,0.010847778,36106.55808,129.2086625,0.000799424,0.000723546,0.008281491,0.005216217,0.011308515,0.057833259,0,0,24.54302274,0.662920857,4.350232962,0.001157132,41342.51871,48.70709,3.235833,0.172562554,0.399395546,0.067705222,16.13102529,1057.278417,18.6786155,12.90360682,0.797398232,0,0,0.371228129,0.002481326,274.2545698,1.665959184,2.806403326,152.4,41.93879418,7.480567429,23.86595675,1122.97704,906.8222052,23.35906,170,259.8002287,0,0,63.460225267,18.712422219,1.195492862,4.83175151,0,1.207937877,2.674719585,80.931837788,5.766255093,0.522343231,13.231469451
"9.391",880604,8,0.2511,365308.947,0,20,0.02024913,0.007259609,0.010555449,36388.4716,128.8105018,0.000791111,0.000722676,0.008286137,0.005237644,0,0.011577061,0,0,0,0.400244071,4.230145231,0.001155187,41707.05476,84.22939,3.258168,0,0.403219274,0.06611216,27.02700703,1061.043892,18.7332886,12.92710267,0.017095384,0,0,0.369859542,0.002464904,276,0.48,3.32,152.4,162.45,4.851905572,23.68630631,1424.039427,907.500856,17.65496,169,259.8002287,0,0,63.544746355,18.902294197,1.196281842,0,0,0,0,100,5.785858813,0.52197916,13.320379349
"9.392",880606,9,18.6354,444566.4084,11.18052738,17.43146914,0.02703029,0.058553682,0.010812783,33112.93171,145.4193157,0.001095449,0.001241659,0.012470578,0.006468733,0.069868637,0.276250845,0,0,29.3827876,0.640258859,4.749294841,0.001293395,37180.95265,20.54477,2.946005,17.8856383,0.362256418,0.068075141,56.76448252,1047.382024,18.42383551,13.11091267,2.813410093,0.053661311,2.13e-06,0.388693335,0.002429788,276.5360765,0.637243125,3.99273745,152.4,134.6761018,86.12073199,32.62446413,963.2348112,915.4229969,16.11184,176,259.8002287,0,0,64.752814296,18.153762996,1.978738663,11.236702128,27.32712766,3.058510638,1.263297872,37.16755319,6.345607714,0.716776532,11.914939489
"9.394",880614,8,0.2124,365315.3046,0,20,0.02024877,0.007259482,0.010555265,36387.83833,128.5825847,0.000791097,0.000722663,0.008285993,0.005237494,0,0.012881356,0,0,0,0.400237105,4.230071614,0.001155166,41706.32893,88.55932,3.258192,0,0.403216055,0.066110271,27.45374018,1061.406833,18.74841913,12.93325919,0.29252102,0,0,0.369872267,0.002465125,276,0.48,3.32,152.4,162.45,4.790773901,23.68584219,1382.347458,907.497737,15.36039,169,259.8002287,0,0,63.543640486,18.901965247,1.197901551,0,0,0,0,100,5.785872797,0.52196425,13.320148237
"9.395",880618,9,1.9368,444568.3452,0,17.01626394,0.02703017,0.058553427,0.010812736,33112.78745,130.705223,0.001095445,0.001241654,0.012470524,0.006468696,0,0.244479554,0,0,0,0.64025607,4.749274151,0.001293389,37180.79067,57.80669,2.946244,0,0.362254324,0.068162751,5.055789825,1045.148947,18.45244783,13.17875034,12.57652894,0.516315572,5.16e-06,0.388693891,0.002429778,276,1.039103528,3.569449913,152.4,76.67112334,73.08748793,32.62469805,1294.88987,915.42465,18.34751,177,259.8002287,0,0,64.752532196,18.153683908,1.978806972,24.12177986,48.71194379,3.512880562,0,8.430913349,6.345710481,0.717054002,11.914919347
"9.396",880622,9,0.6228,444577.3749,0,17,0.02702962,0.058552237,0.010812516,33112.1149,127.0226445,0.001095422,0.001243878,0.01247252,0.006468566,0,0.306791908,0,0,0,0.640243066,4.749201375,0.001297862,37180.0355,90.89595,2.946365,0,0.36224705,0.068161383,7.717478519,1044.319876,18.42607091,13.18512146,4.660539627,0,0,0.388719736,0.002429742,276,1.23,2.52,152.4,52.42,123.572939,32.63656354,1720.319364,915.423576,22.99425,177,259.8002287,0,0,64.751217021,18.153315194,1.980550475,52.631578952,42.10526315,5.263157895,0,0,6.346700027,0.717352353,11.914731565
"9.397",880624,8,1.0656,365319.6957,0,20,0.02024853,0.007259395,0.010555139,36387.40095,134.1876858,0.000791088,0.000722655,0.008285893,0.005237408,0,0.189121622,0,0,0,0.400232294,4.230020769,0.001155153,41705.82762,66.30068,3.258373,0,0.403209423,0.066109184,4.880281454,1062.771575,18.73609256,12.94034398,1.185829592,0,0,0.369870559,0.002465145,276,0.48,3.32,152.4,162.45,6.0760447,23.68557091,926.9011824,907.4959589,22.62019,169,259.8002287,0,0,63.542876703,18.901738041,1.198797944,0,0,42.85714286,0,57.14285714,5.785827423,0.521955664,13.320141593
"9.398",880626,6,1.4292,368953.8579,4.564231738,20,0.02004908,0.007187891,0.010849595,36112.60801,129.9466877,0.000799558,0.000723668,0.008282879,0.00521745,0.006303526,0.169275819,0,0,0,0.663031934,4.347627557,0.001157326,41349.44596,30.35264,3.232246,0.235294118,0.399313275,0.067531439,20.8020182,1062.476499,18.76991676,12.92473559,0.598781699,0,0,0.371238834,0.002481021,276,1.68,1.92,152.4,37.03,4.790773901,23.86992194,1013.358942,906.830224,1.069351,169,259.8002287,0,0,63.470858503,18.715557628,1.188480567,0,0,1.411764706,4.941176471,93.411764708,5.766366811,0.522316208,13.227303984
"9.399",880636,9,1.305,444590.6094,1.026206897,17.09724138,0.02702882,0.058550494,0.010814443,33771.44061,126.6420552,0.00109539,0.001243841,0.012472148,0.006468466,0.0062,0.194889655,0,0,5.379310345,0.640224007,4.751344463,0.001297823,37839.24011,57.31034,2.946825,0,0.362253678,0.068487973,23.15363709,1043.919657,18.42636745,13.17760587,4.170783713,0,0,0.388708165,0.002429669,276,0.974608939,4.096044568,152.4,86.99019499,30.33030295,32.63626277,1225.109655,915.4293921,11.38324,177,259.8002287,0,0,64.749289519,18.152774815,1.980491518,18.696883858,41.92634561,0,0,38.526912185,6.346763783,0.717692,11.91515398
"9.401",880640,8,0.8298,368974.62,3.171366594,20,0.02004796,0.007187486,0.010848985,36110.57596,137.5622343,0.000799513,0.000723627,0.008282412,0.005217013,0.016670282,0.262559653,0,0,0,0.662994625,4.347382918,0.001157261,41347.11924,66.91974,3.233194,2.564102564,0.399288007,0.067525782,15.52364623,1065.597586,18.73181672,12.92958559,0.625740474,0,0,0.371247757,0.0024813,276,0.735060729,2.967835052,152.4,130.9010515,6.359820126,23.8685291,832.4913232,906.8238664,30.40861,170,259.8002287,0,0,63.467287015,18.714504508,1.192293958,3.846153846,0,50,0.641025641,42.94871795,5.766269898,0.522272457,13.228193577
"9.403",880644,8,0.0405,368977.1769,0,20,0.02004782,0.007187436,0.01084891,36110.32573,129.0455556,0.000799507,0.000723622,0.008282355,0.005216961,0,0.02,0,0,0,0.662990031,4.347352792,0.001157253,41346.83272,68.88889,3.233188,0,0.399284042,0.067525112,0,1066.838501,18.75507927,12.92123604,0,0,0,0.371245184,0.002481283,276,1.68,1.92,152.4,37.03,4.790773901,23.86836583,1067.044444,906.8224861,8.310164,170,259.8002287,0,0,63.466847212,18.714374826,1.1929572,0,0,0,0,100,5.766222452,0.52226727,13.228126019
"9.404",880646,5,0.1053,318.7242,0,17,0,0.100400283,0.037650106,5062.031186,126.1340171,0.012550035,0.003137509,0.012550035,0,0,0.074871795,0,0,0,0,1.980301464,0.003137509,108.3615239,43.58974,0.6226386,0,0.106455894,0.256660785,11.47538532,1045.020874,18.47043419,13.20161247,0,0,0,0.671426895,0.004825127,276,1.66,3.24,152.4,44.34,142.5586472,110.8305502,957.7350427,829.4817105,37.38665,178.5,259.8002287,0,0,85.77531923,0,12.10008528,79.48717949,10.25641026,0,0,10.25641026,12.049932189,2.340571362,4.600936229
"9.405",880648,9,1.5273,444594.3381,0,17,0.02702859,0.058550003,0.010814353,33771.15738,125.3368002,0.001095381,0.001243831,0.012472044,0.006468393,0,0.219510902,0,0,5.244549204,0.640218638,4.751622635,0.001297812,38499.22861,54.44903,2.947083,0,0.362259046,0.068487196,9.513138713,1044.490758,18.4639748,13.18802898,2.095622932,0,0,0.388713902,0.002429652,276,1.42725,3.746410256,152.4,63.09961538,66.88310474,32.63709842,1057.938126,915.4303425,16.83626,177.8,259.8002287,0,0,64.748746485,18.152622568,1.980535638,32.278481014,12.02531646,0,0,55.696202529,6.34697744,0.71795192,11.915545447
"9.407",880652,9,9.5688,444922.6311,7.470842739,16.99943567,0.02700865,0.058580972,0.010833344,33749.86504,137.8012472,0.00110581,0.00124516,0.012474079,0.006462314,0.025686606,0.33035459,0,0,32.14823175,0.639746242,4.750226584,0.001299102,38470.89898,5.699774,2.945477,10.51478642,0.362017314,0.068660881,14.99423179,1048.321818,18.40909953,13.15921286,8.002357114,0.313518937,3.14e-06,0.388914809,0.002431316,276,0.953088429,2.960065858,152.4,93.89180732,351.9760422,32.71356659,925.9471407,915.3689986,19.82759,179,259.8002287,0,0,64.762416529,18.139228375,1.989083202,44.90690033,5.147864184,10.29572837,0,29.134720705,6.352743125,0.719511609,11.908973766
"9.408",880666,9,0.5013,444946.3677,0,17,0.02700721,0.058584589,0.010837261,33748.15329,123.6741293,0.001105751,0.001245094,0.012484651,0.0064621,0,0.134452424,0,0,0.897666068,0.639712114,4.752396185,0.001299033,38468.84667,84.02154,2.945479,0,0.362033731,0.068697831,26.09587196,1047.050657,18.49918373,13.20169116,6.859004498,0,0,0.388934516,0.002431187,276,1.632,3.30171875,152.4,46.62632813,120.7018328,32.7196336,1468.463196,915.3731401,30.62058,178.666666666667,259.8002287,0,0,64.758961643,18.138260698,1.99168126,25.28735633,47.126436777,0,0,27.5862069,6.353981348,0.720020684,11.908833736
"9.409",880668,8,2.2482,368983.1547,2.939951962,20,0.02004749,0.00718732,0.010848734,36109.74071,139.6906966,0.000799494,0.00072361,0.008282221,0.005216856,0.011285028,0.138046437,0,0,0,0.66297929,4.347282361,0.001157234,41346.16287,59.76781,3.233514,2.901785714,0.399275982,0.067523748,12.1640774,1069.562514,18.69607046,12.92654821,1.736804667,0,0,0.37123917,0.002481243,276,0.718644068,3.029112014,152.4,136.390592,6.417858825,23.86802721,921.203763,906.8204071,22.85222,170,259.8002287,0,0,63.465819,18.714071633,1.193974507,14.285714286,0.892857143,39.73214286,2.678571429,39.508928573,5.766210746,0.522263272,13.228207432
"9.410",880678,9,5.6061,444963.9294,11.65708782,17.47632044,0.02700614,0.058582277,0.010836833,33746.82133,125.9093017,0.001110202,0.001249539,0.012493147,0.006461899,0.037924225,0.271110933,0,0,58.43634612,0.639686866,4.754800021,0.001298982,38467.3284,45.22395,2.946239,6.847360913,0.36213203,0.068748443,32.80034335,1049.165006,18.50579704,13.14856704,3.878425425,0,0,0.388919165,0.002431091,274.5358806,1.66,3.24,152.4,44.34,88.95741959,32.7204581,1245.634933,915.3833831,8.302093,178,259.8002287,0,0,64.75640575,18.137544823,1.991754351,18.972895858,18.687589161,0.713266762,0,46.077032815,6.354315392,0.720377003,11.910173154
"9.411",880764,4,3.429,444503.2815,0.098687664,17.61942257,0.02703413,0.058561997,0.010812069,33078.6766,147.1229606,0.001093355,0.001241836,0.012467849,0.006454448,0.000372703,0.238325459,0,0,0,0.640349787,4.745009334,0.001291329,37186.23297,36.61417,2.942858,0,0.362181171,0.067988352,3.590836875,1053.847156,18.49705614,13.1081726,3.77863131,0,0,0.388732788,0.002429949,276,0.48,3.32,152.4,162.45,114.4877379,32.61983347,861.3532808,915.409316,30.57895,174,259.8002287,0,0,64.762010285,18.156341134,1.97572726,11.520737327,23.809523813,2.304147465,0,62.365591398,6.345403985,0.715883093,11.91098387
"9.413",880776,8,0.3654,365300.0343,0,20,0.02024962,0.007259786,0.010555707,36389.35941,129.0594335,0.000791131,0.000722694,0.008286339,0.005237833,0,0.037093596,0,0,0,0.400253836,4.230248439,0.001155215,41708.07234,71.18227,3.257584,0,0.403233872,0.066097954,70.26225721,1057.48039,18.73970664,12.93164156,1.125105977,0,0,0.369860354,0.002464855,276,0.48,3.32,152.4,162.45,7.480567429,23.68690758,1040.852217,907.5022217,37.19853,167,259.8002287,0,0,63.54629674,18.902755388,1.195031862,0,0,0,0,100.000000002,5.785890665,0.521998057,13.319425779
"9.415",880782,8,0.7938,369505.1583,0,20,0.02001917,0.007177166,0.010949779,36078.14974,127.7306689,0.000806484,0.000738826,0.008327353,0.005316144,0,0.087755102,0,0,17.46031746,0.662757568,4.394538056,0.001161012,41300.8685,77.43764,3.235696,0,0.39979728,0.067858678,0.06780717,1046.008462,18.68255855,12.8634581,0,0,0,0.372254614,0.002489912,276,1.68,1.92,152.4,37.03,7.570376338,24.6362575,1377.388889,906.7770772,13.50706,169.75,259.8002287,0,0,63.42501723,18.687634082,1.226193788,0,0,0,0,100,5.802968551,0.53754112,13.229662858
"9.416",880784,8,0.6741,365306.1831,1.089452603,20,0.02024928,0.007259664,0.010555529,36388.74691,156.3148865,0.000791117,0.000722681,0.0082862,0.005237694,0.005847797,0.319372497,0,0,0,0.400247099,4.230177236,0.001155195,41707.37031,16.15487,3.257672,0,0.403223169,0.0660962,5.770657329,1058.343278,18.66028539,12.88356559,3.434612513,0,0,0.369862341,0.002464922,276,0.48,3.32,152.4,162.45,7.480567429,23.68647746,716.4712951,907.4990192,35.68542,168,259.8002287,0,0,63.545227143,18.902437213,1.196177318,0,0,12.04819277,0,87.95180723,5.785889808,0.521984202,13.319855713
"9.417",880786,8,0.8802,365307.0633,4.449897751,20,0.02024923,0.007259646,0.010555504,36388.65923,142.5203681,0.000791115,0.00072268,0.00828618,0.005237676,0.019427403,0.115449898,0,0,0,0.400246135,4.230167044,0.001155193,41707.26982,44.37628,3.257771,5.633802817,0.403221744,0.066095966,7.915025895,1059.475287,18.69271611,12.90502354,1.921008065,0,0,0.36986145,0.002464916,276,0.48,3.32,152.4,162.45,7.480567429,23.68642016,841.4110429,907.49886,38.02182,168.5,259.8002287,0,0,63.545074032,18.902391667,1.19628801,0,0,53.52112676,0,40.845070427,5.785869353,0.521982357,13.319953026
"9.418",880788,8,0.8775,365301.3015,1.673846154,20,0.02024955,0.007259761,0.01055567,36389.23318,129.007241,0.000791128,0.000722691,0.00828631,0.005237815,0.000697436,0.020174359,0,0,0,0.400252447,4.230233765,0.001155211,41707.92765,73.64103,3.257857,0,0.403232479,0.066114325,2.179872629,1060.129052,18.73765662,12.92463455,0.008928787,0,0,0.369859071,0.002464846,276,0.632542373,3.098280543,152.4,142.5871041,4.992824119,23.68683895,1312.685128,907.5037293,9.871931,168,259.8002287,0,0,63.54607631,18.902689808,1.195027716,0,0,2.816901408,7.042253521,90.14084507,5.785895587,0.521996255,13.319620475
"9.421",880800,8,6.9723,368980.7625,13.2345424,20.49361043,0.02004762,0.007187367,0.010848804,36109.97482,129.8960552,0.0007995,0.000723615,0.008282275,0.005216888,0.097402866,0.252896605,0,0,41.59029302,0.662983588,4.34809644,0.001157242,41346.43092,36.2592,3.233674,18.32718327,0.399296401,0.067576509,57.07708763,1067.686738,18.78242172,12.90463868,2.287744192,0,0,0.371241577,0.002481259,276,1.654073165,1.943322228,152.4,39.11933841,4.790773901,23.8680663,1086.827933,906.827435,0.9152924,170,259.8002287,0,0,63.466230468,18.714192966,1.192220448,4.18204182,4.243542435,3.56703567,2.21402214,64.821648221,5.766232656,0.522372778,13.229490149
"9.422",880802,8,0.3807,369505.539,0,20,0.02001915,0.007177159,0.010949768,36078.11257,127.9156501,0.000806483,0.000738825,0.008327345,0.005316135,0,0.01106383,0,0,0,0.662758346,4.394533528,0.001161011,41300.82595,73.28605,3.235768,0,0.399796568,0.067858557,0.379061147,1044.895374,18.65402543,12.86507173,4.583328247,0,0,0.37225423,0.002489909,263.5224586,1.68,1.92,152.4,37.03,7.480567429,24.63622696,1237.713948,906.7774182,29.8888,169,259.8002287,0,0,63.424951877,18.687614826,1.226192525,0,0,0,0,100.000000003,5.802958223,0.537540163,13.229817301
"9.424",880820,8,0.6606,368973.7902,1.852861035,20,0.020048,0.007187502,0.010849009,36110.65717,138.3333243,0.000799515,0.000723629,0.008282431,0.005217026,0.009972752,0.146594005,0,0,0,0.662996117,4.347392695,0.001157264,41347.21223,72.88828,3.23305,0,0.399289027,0.067525955,4.585713457,1064.279963,18.72571128,12.93330413,2.022058964,0,0,0.371248592,0.002481306,276,0.48,3.32,152.4,162.45,6.787741823,23.86857378,1188.480926,906.8240336,28.40803,169.5,259.8002287,0,0,63.467429757,18.714546603,1.192242977,0,0,63.63636364,0,36.36363636,5.766274798,0.52227379,13.228117725
"9.425",880824,9,2.2149,444180.8385,0,18.99756197,0.02705375,0.058602258,0.01079065,33099.16672,139.1781715,0.001094149,0.001242737,0.012474649,0.006461138,0,0.171751321,0,0,0,0.640814634,4.748453866,0.001290015,37211.95145,53.4742,2.944235,0,0.362373615,0.068035785,2.912487492,1058.330117,18.52060093,13.08845148,2.139312939,0,0,0.388571467,0.002427563,276,1.382352941,3.25888,152.4,72.21396,36.97059964,32.60599596,990.8147095,915.4817543,43.00998,171,259.8002287,0,59.00040634,64.753235378,18.167275077,1.96357743,19.471947199,30.69306931,8.580858086,0,41.254125416,6.343302422,0.715918966,11.918707152
"9.426",880826,9,1.3707,444594.1815,1.607353907,17.02692055,0.0270286,0.058550024,0.010814357,33771.16927,125.9017794,0.001095381,0.001243831,0.012472048,0.006468382,0.006592252,0.127393303,0,0,0,0.640218863,4.751606292,0.001297813,38499.24217,20.42022,2.94696,1.576576577,0.362280079,0.068487077,70.06714926,1044.004194,18.46148605,13.17644808,0.042122558,0,0,0.388714039,0.002429653,276,0.82,4.82,152.4,102.87,5.198571483,32.63678697,998.6585686,915.4301095,0.9309981,178,259.8002287,0,0,64.748769296,18.152628961,1.980536335,0.45045045,0,7.207207207,0.675675676,86.486486485,6.346831057,0.71789923,11.915806398
"9.427",880828,9,1.4598,444595.6413,5.918618989,17,0.02702851,0.058549832,0.010814321,33771.05839,125.0030271,0.001095377,0.001243827,0.012472007,0.006468323,0.034013564,0.193039457,0,0,0,0.640216761,4.751590691,0.001297808,38499.11576,33.47719,2.94706,5.62962963,0.362334984,0.068486451,93.47383094,1046.080232,18.49897838,13.18391375,0,0,0,0.388712763,0.002429645,276,0.879876033,4.73777551,152.4,99.82405102,5.198571483,32.63653623,1083.51233,915.4306614,1.168406,178.428571428571,259.8002287,0,0,64.748556692,18.15256936,1.980529833,0.888888889,0,6.814814815,0,80.296296293,6.34678118,0.717892669,11.916431286
"9.429",882682,8,0.7209,369505.8792,0,20,0.02001913,0.007177152,0.010949758,36078.07935,128.2810362,0.000806482,0.000738825,0.008327337,0.00531612,0,0.120149813,0,0,0,0.662756275,4.394529482,0.00116101,41300.78792,43.69538,3.235775,0,0.399795458,0.067858368,0.019900484,1045.180531,18.6686479,12.86937004,2.469035349,0,0,0.372253888,0.002489907,276,1.68,1.92,152.4,37.03,7.941200221,24.63618144,1119.449438,906.7774921,12.31751,169,259.8002287,0,0,63.424893488,18.687597619,1.226191397,0,0,0,0,100,5.802942114,0.537538671,13.230058175
"9.430",882686,9,1.773,444044.3832,0,19,0.02706207,0.058620266,0.010793966,33109.33813,148.3377563,0.001094485,0.001243119,0.012478482,0.006463135,0,0.237634518,0,0,0,0.641011557,4.72505224,0.001290412,37223.38672,55.27919,2.94272,0,0.362325591,0.067971386,6.442429122,1052.735166,18.51573361,13.0330004,1.041447377,0,0,0.388621063,0.002427804,276,0.656436222,3.057752161,152.4,138.9563401,36.22946414,32.61276105,1048.831472,915.4402779,24.97849,170,259.8002287,0,0,64.773134117,18.17250321,1.963266741,15.789473684,65.78947369,11.18421053,0,7.236842105,6.343331676,0.71536325,11.914209833
"9.431",882688,9,0.1089,444073.3983,0,19,0.0270603,0.058616436,0.010793261,33107.17481,131.7070248,0.001094414,0.001243038,0.012477667,0.006462514,0,0.079752066,0,0,0,0.640969674,4.729961231,0.001290327,37220.9546,88.42975,2.942996,0,0.362419595,0.067964859,0.688535854,1053.679541,18.57902078,13.08124923,1.146466136,0,0,0.388615938,0.00242768,276,0.48,3.32,152.4,162.45,38.41039627,32.61042666,1146.214876,915.4514809,20.5078,170,259.8002287,0,0,64.768901942,18.171315847,1.963138464,0,100,0,0,0,6.343084521,0.715351497,11.916880862
